staff_id,staff_name,role,store_id,hire_date,hours_per_week,certification_level
EMP-01287,Cheyenne Bass,Pharmacy Technician,ST-0166,2024-07-11,30,Mid
EMP-01288,Rebecca Brewer,Pharmacy Technician,ST-0166,2024-07-25,25,Mid
EMP-01289,Joe Grimes,Pharmacist,ST-0167,2022-01-28,40,Mid
EMP-01290,Robert Reilly,Pharmacy Technician,ST-0167,2017-04-30,30,Mid
EMP-01291,Elizabeth Hardy,Pharmacy Technician,ST-0167,2021-09-28,25,Senior
EMP-01292,Alicia Ray,Pharmacy Technician,ST-0167,2022-01-07,35,Mid
EMP-01293,Stacy Gomez,Pharmacy Technician,ST-0167,2018-11-30,35,Mid
EMP-01294,Andre Terrell,Pharmacist,ST-0168,2025-06-18,20,Mid
EMP-01295,Laura Price,Pharmacist,ST-0168,2018-05-13,25,Mid
EMP-01296,Nicole Thornton,Pharmacist,ST-0168,2021-09-22,40,Senior
EMP-01297,Denise Miller,Pharmacist,ST-0168,2020-06-01,35,Mid
EMP-01298,Ronald Turner,Pharmacist,ST-0168,2025-04-22,25,Mid
EMP-01299,Brian Glover,Pharmacy Technician,ST-0168,2019-10-24,30,Mid
EMP-01300,Jill Johnson,Pharmacy Technician,ST-0168,2024-08-02,30,Junior
EMP-01301,Brittany Peterson,Pharmacy Technician,ST-0168,2024-08-07,35,Junior
EMP-01302,Kelly Rowe,Pharmacy Technician,ST-0168,2018-10-24,40,Junior
EMP-01303,Annette Hendrix,Pharmacy Technician,ST-0168,2025-02-26,20,Mid
EMP-01304,Brandi Hardy,Pharmacy Technician,ST-0168,2024-03-10,20,Junior
EMP-01305,Sean Wilson,Pharmacy Technician,ST-0168,2021-08-31,40,Junior
EMP-01306,Melissa Wheeler,Pharmacy Technician,ST-0168,2017-11-09,40,Junior
EMP-01307,Stephen Garcia,Pharmacist,ST-0169,2021-09-09,25,Mid
EMP-01308,Peter Fowler,Pharmacist,ST-0169,2019-12-11,30,Junior
EMP-01309,Corey Hill,Pharmacist,ST-0169,2021-10-21,30,Junior
EMP-01310,Megan Nelson,Pharmacist,ST-0169,2019-01-20,40,Junior
EMP-01311,Adrian Dean,Pharmacy Technician,ST-0169,2025-02-13,40,Senior
EMP-01312,Joshua Dunn,Pharmacy Technician,ST-0169,2020-12-26,30,Senior
EMP-01313,Michael Campbell,Pharmacy Technician,ST-0169,2020-07-16,30,Senior
EMP-01314,Eric Mcclain,Pharmacy Technician,ST-0169,2025-07-28,20,Mid
EMP-01315,Carlos Ruiz,Pharmacy Technician,ST-0169,2017-03-26,35,Mid
EMP-01316,Anthony Simmons,Pharmacy Technician,ST-0169,2019-06-03,35,Mid
EMP-01317,Stephanie Soto,Pharmacist,ST-0170,2023-12-17,20,Junior
EMP-01318,Emily Roth,Pharmacist,ST-0170,2025-06-13,40,Mid
EMP-01319,Thomas Duran,Pharmacist,ST-0170,2026-01-13,40,Mid
EMP-01320,Robert Gillespie,Pharmacist,ST-0170,2024-05-04,40,Mid
EMP-01321,Eric Newman,Pharmacy Technician,ST-0170,2024-04-16,30,Junior
EMP-01322,Travis Thomas,Pharmacy Technician,ST-0170,2020-10-06,40,Mid
EMP-01323,Jenna Lyons,Pharmacy Technician,ST-0170,2021-12-29,20,Mid
EMP-01324,Sonya Chavez,Pharmacy Technician,ST-0170,2016-11-21,40,Mid
EMP-01325,Brian Mendoza,Pharmacy Technician,ST-0170,2019-04-13,30,Mid
EMP-01326,Gregory Andrews,Pharmacist,ST-0171,2025-01-06,25,Mid
EMP-01327,Robert Robles,Pharmacist,ST-0171,2021-12-01,30,Junior
EMP-01328,Andrea Turner,Pharmacist,ST-0171,2024-03-20,40,Mid
EMP-01329,Jason Oliver,Pharmacy Technician,ST-0171,2025-09-11,40,Senior
EMP-01330,John Jones,Pharmacy Technician,ST-0171,2019-12-01,25,Mid
EMP-01331,Leslie Mueller,Pharmacy Technician,ST-0171,2023-10-13,35,Senior
EMP-01332,Gloria Benson,Pharmacy Technician,ST-0171,2019-04-27,25,Mid
EMP-01333,Angela Galvan,Pharmacy Technician,ST-0171,2026-02-21,35,Junior
EMP-01334,Ashley Carlson,Pharmacy Technician,ST-0171,2021-11-28,25,Mid
EMP-01335,Samantha Thompson,Pharmacy Technician,ST-0171,2023-04-12,40,Junior
EMP-01336,Brian Cervantes,Pharmacist,ST-0172,2022-10-27,35,Mid
EMP-01337,Matthew Brown,Pharmacist,ST-0172,2020-01-29,40,Junior
EMP-01338,Stacy Berger,Pharmacist,ST-0172,2016-05-18,40,Junior
EMP-01339,Mary Chavez,Pharmacy Technician,ST-0172,2021-05-02,30,Junior
EMP-01340,Kenneth Gonzalez,Pharmacy Technician,ST-0172,2021-10-05,25,Mid
EMP-01341,Robert Frazier,Pharmacy Technician,ST-0172,2023-10-09,30,Senior
EMP-01342,Suzanne Mooney,Pharmacy Technician,ST-0172,2026-04-15,20,Mid
EMP-01343,William Powell,Pharmacy Technician,ST-0172,2018-07-18,30,Junior
EMP-01344,Amy Santana,Pharmacy Technician,ST-0172,2017-04-12,25,Mid
EMP-01345,Justin Irwin,Pharmacist,ST-0173,2018-03-29,35,Mid
EMP-01346,Sharon Young,Pharmacist,ST-0173,2023-01-30,35,Mid
EMP-01347,Michelle Sullivan,Pharmacist,ST-0173,2023-10-12,20,Mid
EMP-01348,Mary Wells,Pharmacist,ST-0173,2019-07-30,40,Mid
EMP-01349,Sarah Ward,Pharmacist,ST-0173,2023-06-22,40,Junior
EMP-01350,Zachary Santiago,Pharmacy Technician,ST-0173,2018-08-29,40,Mid
EMP-01351,Matthew Thomas,Pharmacy Technician,ST-0173,2024-08-27,35,Senior
EMP-01352,Vanessa Taylor,Pharmacy Technician,ST-0173,2018-09-16,25,Junior
EMP-01353,Jennifer Bryant,Pharmacy Technician,ST-0173,2023-08-14,40,Senior
EMP-01354,Jordan Coleman,Pharmacy Technician,ST-0173,2024-01-12,25,Junior
EMP-01355,Darius Coleman,Pharmacy Technician,ST-0173,2016-07-02,20,Junior
EMP-01356,Sarah Young,Pharmacy Technician,ST-0173,2024-11-28,40,Mid
EMP-01357,Timothy Johnston,Pharmacy Technician,ST-0173,2016-12-10,30,Mid
EMP-01358,Laura Bush,Pharmacist,ST-0174,2018-04-20,20,Junior
EMP-01359,Tonya Miller,Pharmacist,ST-0174,2025-04-30,35,Senior
EMP-01360,Dr. Peggy Marshall,Pharmacist,ST-0174,2017-09-15,40,Junior
EMP-01361,Lisa Sanchez,Pharmacy Technician,ST-0174,2017-09-14,40,Mid
EMP-01362,Kimberly Riley,Pharmacy Technician,ST-0174,2017-04-09,40,Mid
EMP-01363,Kimberly Smith,Pharmacy Technician,ST-0174,2024-02-06,30,Junior
EMP-01364,Julie Gross,Pharmacy Technician,ST-0174,2023-07-16,20,Junior
EMP-01365,William Phillips,Pharmacy Technician,ST-0174,2019-03-23,25,Mid
EMP-01366,Thomas Curry,Pharmacy Technician,ST-0174,2025-12-18,40,Mid
EMP-01367,Mark Lane,Pharmacy Technician,ST-0174,2026-02-13,20,Senior
EMP-01368,William Lamb,Pharmacist,ST-0175,2016-11-02,40,Mid
EMP-01369,Bradley Wagner,Pharmacist,ST-0175,2021-02-06,40,Mid
EMP-01370,Luis Hill,Pharmacist,ST-0175,2020-09-29,40,Junior
EMP-01371,Brian Thompson,Pharmacist,ST-0175,2018-12-12,30,Junior
EMP-01372,Jacqueline Thompson,Pharmacy Technician,ST-0175,2020-05-23,25,Junior
EMP-01373,Dr. Scott Cooper,Pharmacy Technician,ST-0175,2017-10-23,35,Mid
EMP-01374,Linda Underwood,Pharmacy Technician,ST-0175,2024-10-23,35,Junior
EMP-01375,Jennifer Reyes,Pharmacy Technician,ST-0175,2023-11-12,40,Mid
EMP-01376,Carol Lane,Pharmacy Technician,ST-0175,2022-03-31,30,Mid
EMP-01377,Dennis Weiss,Pharmacist,ST-0176,2017-04-08,30,Junior
EMP-01378,James Turner,Pharmacist,ST-0176,2025-06-07,40,Junior
EMP-01379,Michael Price,Pharmacist,ST-0176,2020-11-03,35,Senior
EMP-01380,Seth Smith,Pharmacist,ST-0176,2024-01-04,40,Junior
EMP-01381,Ethan Moreno,Pharmacy Technician,ST-0176,2017-01-26,25,Junior
EMP-01382,Joseph Gomez,Pharmacy Technician,ST-0176,2023-09-21,35,Mid
EMP-01383,Marissa Nelson,Pharmacy Technician,ST-0176,2020-12-21,25,Senior
EMP-01384,Brett Pena,Pharmacy Technician,ST-0176,2023-01-11,35,Junior
EMP-01385,Michael Allen,Pharmacy Technician,ST-0176,2019-09-10,35,Mid
EMP-01386,Megan Kaiser,Pharmacy Technician,ST-0176,2021-09-14,20,Junior
EMP-01387,Megan Decker,Pharmacy Technician,ST-0176,2016-07-30,40,Mid
EMP-01388,Joseph Jennings,Pharmacist,ST-0177,2022-05-10,35,Mid
EMP-01389,Douglas Lee,Pharmacist,ST-0177,2016-10-11,20,Junior
EMP-01390,Amy Wheeler,Pharmacy Technician,ST-0177,2020-01-24,30,Junior
EMP-01391,Margaret Erickson,Pharmacy Technician,ST-0177,2018-06-01,20,Senior
EMP-01392,Larry Bennett,Pharmacy Technician,ST-0177,2026-01-02,40,Mid
EMP-01393,Cathy Rodriguez,Pharmacist,ST-0178,2019-07-05,40,Junior
EMP-01394,John Mayer,Pharmacist,ST-0178,2024-02-02,40,Junior
EMP-01395,Destiny Simmons,Pharmacist,ST-0178,2021-11-16,40,Senior
EMP-01396,Richard Ramirez,Pharmacist,ST-0178,2017-06-08,40,Senior
EMP-01397,Gary Brown,Pharmacy Technician,ST-0178,2020-11-16,35,Junior
EMP-01398,Benjamin Krause,Pharmacy Technician,ST-0178,2019-10-15,30,Mid
EMP-01399,Cassandra Vasquez,Pharmacy Technician,ST-0178,2018-10-27,20,Mid
EMP-01400,Jessica Mendez,Pharmacy Technician,ST-0178,2018-03-08,40,Junior
EMP-01401,Michelle Garcia,Pharmacy Technician,ST-0178,2017-08-13,40,Senior
EMP-01402,Nicholas Waters,Pharmacy Technician,ST-0178,2016-09-10,40,Senior
EMP-01403,Brittany Bowman,Pharmacist,ST-0179,2017-01-07,35,Senior
EMP-01404,Deborah Graves,Pharmacist,ST-0179,2023-01-12,40,Junior
EMP-01405,Kaylee Case,Pharmacist,ST-0179,2024-09-20,35,Mid
EMP-01406,Jared Luna,Pharmacist,ST-0179,2017-07-26,25,Mid
EMP-01407,April Finley,Pharmacist,ST-0179,2024-07-29,40,Junior
EMP-01408,Joseph Frey,Pharmacy Technician,ST-0179,2022-01-17,35,Mid
EMP-01409,Jennifer Chen,Pharmacy Technician,ST-0179,2017-12-01,35,Junior
EMP-01410,Samuel Peterson,Pharmacy Technician,ST-0179,2024-03-12,20,Mid
EMP-01411,Donna Harris,Pharmacy Technician,ST-0179,2025-10-22,40,Junior
EMP-01412,James Lee,Pharmacy Technician,ST-0179,2023-01-05,35,Junior
EMP-01413,Lydia Howard,Pharmacy Technician,ST-0179,2017-10-26,30,Senior
EMP-01414,Jessica Lopez,Pharmacy Technician,ST-0179,2016-12-24,40,Junior
EMP-01415,Nathan Watkins,Pharmacist,ST-0180,2024-09-11,30,Junior
EMP-01416,Ricky Schneider,Pharmacist,ST-0180,2024-11-15,35,Mid
EMP-01417,Sandra Cole,Pharmacist,ST-0180,2016-08-27,25,Junior
EMP-01418,Anthony French,Pharmacy Technician,ST-0180,2017-02-07,30,Senior
EMP-01419,Daniel Valdez,Pharmacy Technician,ST-0180,2025-04-10,40,Junior
EMP-01420,Michael Sawyer,Pharmacy Technician,ST-0180,2018-11-28,40,Mid
EMP-01421,Crystal Jones,Pharmacy Technician,ST-0180,2018-10-13,30,Mid
EMP-01422,Alec Meadows DDS,Pharmacy Technician,ST-0180,2020-07-02,40,Senior
EMP-01423,Bianca Jackson,Pharmacist,ST-0181,2017-03-23,35,Mid
EMP-01424,Samantha Davis,Pharmacist,ST-0181,2019-04-12,40,Junior
EMP-01425,Amy Roth,Pharmacist,ST-0181,2018-04-26,35,Mid
EMP-01426,Robert Walker PhD,Pharmacy Technician,ST-0181,2023-08-17,40,Junior
EMP-01427,Russell Rojas,Pharmacy Technician,ST-0181,2023-03-19,25,Senior
EMP-01428,William Johnston,Pharmacy Technician,ST-0181,2018-09-17,25,Mid
EMP-01429,Vincent Lewis,Pharmacist,ST-0182,2017-02-24,25,Junior
EMP-01430,Gabriela Martinez,Pharmacist,ST-0182,2018-10-11,20,Junior
EMP-01431,Carol Wood,Pharmacist,ST-0182,2019-03-08,40,Junior
EMP-01432,Timothy Williams,Pharmacist,ST-0182,2018-01-28,40,Mid
EMP-01433,Lynn Bennett,Pharmacy Technician,ST-0182,2019-01-22,30,Mid
EMP-01434,John Smith,Pharmacy Technician,ST-0182,2019-06-05,35,Mid
EMP-01435,Michelle Wheeler,Pharmacy Technician,ST-0182,2021-03-15,30,Mid
EMP-01436,Robert Barton,Pharmacy Technician,ST-0182,2018-07-14,40,Senior
EMP-01437,Mark Mills,Pharmacy Technician,ST-0182,2023-05-21,40,Mid
EMP-01438,Christopher Holt,Pharmacist,ST-0183,2019-06-09,40,Mid
EMP-01439,Lisa Miller,Pharmacist,ST-0183,2021-07-01,35,Junior
EMP-01440,Aaron Young,Pharmacist,ST-0183,2018-05-17,35,Junior
EMP-01441,Dr. Lisa Huffman,Pharmacist,ST-0183,2025-07-22,30,Senior
EMP-01442,Julie Sims,Pharmacy Technician,ST-0183,2019-12-01,25,Junior
EMP-01443,Cory Hogan,Pharmacy Technician,ST-0183,2024-06-11,20,Senior
EMP-01444,Christopher Livingston Jr.,Pharmacy Technician,ST-0183,2022-07-28,35,Mid
EMP-01445,Jeffrey Cook,Pharmacy Technician,ST-0183,2024-01-31,40,Senior
EMP-01446,Patrick Buckley,Pharmacy Technician,ST-0183,2019-05-14,30,Mid
EMP-01447,Allen Robertson,Pharmacy Technician,ST-0183,2017-07-31,40,Mid
EMP-01448,Mikayla Watkins,Pharmacy Technician,ST-0183,2021-12-02,25,Senior
EMP-01449,Paul Villanueva,Pharmacist,ST-0184,2020-04-15,35,Junior
EMP-01450,Erika Garcia,Pharmacist,ST-0184,2023-05-24,30,Junior
EMP-01451,Jaime Walker,Pharmacist,ST-0184,2024-05-21,25,Mid
EMP-01452,Amy Graham,Pharmacist,ST-0184,2020-01-20,20,Mid
EMP-01453,Jordan Hughes,Pharmacy Technician,ST-0184,2018-09-11,35,Junior
EMP-01454,Cory Howard,Pharmacy Technician,ST-0184,2020-12-17,40,Junior
EMP-01455,Cameron Schwartz,Pharmacy Technician,ST-0184,2017-05-22,30,Junior
EMP-01456,Brian Owens,Pharmacy Technician,ST-0184,2023-06-28,25,Junior
EMP-01457,Greg Tanner,Pharmacy Technician,ST-0184,2019-01-16,40,Senior
EMP-01458,Margaret Carr,Pharmacy Technician,ST-0184,2019-04-07,25,Mid
EMP-01459,Kristen Hall,Pharmacy Technician,ST-0184,2023-05-19,40,Senior
EMP-01460,Katherine Forbes,Pharmacist,ST-0185,2024-06-06,30,Junior
EMP-01461,Diana Blair,Pharmacist,ST-0185,2020-07-27,30,Mid
EMP-01462,Jeffrey Walker,Pharmacist,ST-0185,2018-11-28,40,Junior
EMP-01463,Stephanie Butler,Pharmacy Technician,ST-0185,2017-02-15,30,Senior
EMP-01464,John Mack,Pharmacy Technician,ST-0185,2016-12-11,40,Senior
EMP-01465,James Pacheco,Pharmacy Technician,ST-0185,2018-01-15,40,Mid
EMP-01466,David Hansen,Pharmacy Technician,ST-0185,2016-08-02,35,Mid
EMP-01467,Jennifer Robinson,Pharmacy Technician,ST-0185,2022-06-22,20,Mid
EMP-01468,Matthew Davis,Pharmacist,ST-0186,2024-07-15,40,Junior
EMP-01469,Candice Stevens,Pharmacy Technician,ST-0186,2026-01-29,40,Mid
EMP-01470,Allison Gibson,Pharmacy Technician,ST-0186,2018-09-25,40,Junior
EMP-01471,Jennifer Clarke,Pharmacy Technician,ST-0186,2022-09-04,30,Mid
EMP-01472,Michele Smith,Pharmacy Technician,ST-0186,2017-07-30,30,Mid
EMP-01473,Michael Schmidt,Pharmacist,ST-0187,2021-06-02,40,Junior
EMP-01474,Derrick Shah,Pharmacist,ST-0187,2025-08-08,35,Mid
EMP-01475,Christine Cohen,Pharmacy Technician,ST-0187,2022-01-31,30,Senior
EMP-01476,Amy Dougherty,Pharmacy Technician,ST-0187,2022-07-26,40,Mid
EMP-01477,Ashley Diaz,Pharmacy Technician,ST-0187,2017-01-25,40,Mid
EMP-01478,Christopher Hansen,Pharmacy Technician,ST-0187,2017-07-07,40,Mid
EMP-01479,Patricia Taylor,Pharmacy Technician,ST-0187,2022-01-27,40,Senior
EMP-01480,Brian Mendoza,Pharmacist,ST-0188,2026-03-30,30,Senior
EMP-01481,Michele Mullins,Pharmacist,ST-0188,2020-03-17,25,Junior
EMP-01482,Steven Gordon,Pharmacist,ST-0188,2023-07-27,30,Senior
EMP-01483,Arthur Reed,Pharmacist,ST-0188,2024-08-24,40,Mid
EMP-01484,Sandra Harrison,Pharmacy Technician,ST-0188,2025-06-04,40,Mid
EMP-01485,Kim Carter,Pharmacy Technician,ST-0188,2022-08-21,40,Mid
EMP-01486,Theresa Lamb,Pharmacy Technician,ST-0188,2017-06-28,30,Junior
EMP-01487,Stephen Miller,Pharmacy Technician,ST-0188,2023-01-08,40,Mid
EMP-01488,Donna Frye,Pharmacy Technician,ST-0188,2018-03-27,30,Junior
EMP-01489,Brian Hernandez,Pharmacy Technician,ST-0188,2018-12-08,40,Junior
EMP-01490,Kelly Burton,Pharmacy Technician,ST-0188,2021-05-12,40,Senior
EMP-01491,Michael Huynh,Pharmacist,ST-0189,2024-06-08,30,Junior
EMP-01492,Jeremy Newman,Pharmacist,ST-0189,2021-05-02,40,Senior
EMP-01493,Alex Pham,Pharmacist,ST-0189,2025-03-19,35,Senior
EMP-01494,Jennifer Cooper,Pharmacy Technician,ST-0189,2021-12-04,20,Mid
EMP-01495,Mr. Joseph Kelley,Pharmacy Technician,ST-0189,2024-03-01,40,Senior
EMP-01496,Carlos Clarke,Pharmacy Technician,ST-0189,2019-04-19,25,Senior
EMP-01497,Cristina Watson,Pharmacy Technician,ST-0189,2021-04-11,35,Mid
EMP-01498,Amber Gomez,Pharmacy Technician,ST-0189,2024-02-18,25,Senior
EMP-01499,Lisa Martin,Pharmacy Technician,ST-0189,2025-06-25,25,Junior
EMP-01500,William Franco,Pharmacist,ST-0190,2018-12-26,30,Senior
EMP-01501,Bruce Chaney,Pharmacist,ST-0190,2026-02-23,40,Mid
EMP-01502,David Lopez,Pharmacy Technician,ST-0190,2025-12-11,30,Mid
EMP-01503,Mary Spence,Pharmacy Technician,ST-0190,2018-11-22,35,Senior
EMP-01504,Joshua Martin,Pharmacy Technician,ST-0190,2021-07-03,40,Junior
EMP-01505,Alexander Velazquez,Pharmacist,ST-0191,2018-11-06,40,Junior
EMP-01506,Tanya Moore,Pharmacist,ST-0191,2025-08-31,35,Junior
EMP-01507,Erin Thornton,Pharmacy Technician,ST-0191,2024-06-08,30,Mid
EMP-01508,Tracy Webster,Pharmacy Technician,ST-0191,2026-02-19,35,Junior
EMP-01509,Rebecca Chandler,Pharmacy Technician,ST-0191,2023-11-24,40,Mid
EMP-01510,Brian Mendoza,Pharmacist,ST-0192,2017-01-21,20,Mid
EMP-01511,Juan Parker,Pharmacy Technician,ST-0192,2023-03-17,30,Mid
EMP-01512,Connie Howard,Pharmacy Technician,ST-0192,2021-12-04,40,Junior
EMP-01513,Martin Silva,Pharmacy Technician,ST-0192,2020-02-26,20,Mid
EMP-01514,Pamela Gonzalez,Pharmacist,ST-0193,2017-10-18,40,Mid
EMP-01515,Jill Powers,Pharmacist,ST-0193,2017-11-10,40,Mid
EMP-01516,Jennifer Henry,Pharmacist,ST-0193,2025-01-28,25,Mid
EMP-01517,Susan Ward,Pharmacist,ST-0193,2018-11-22,40,Junior
EMP-01518,Jessica Hughes,Pharmacy Technician,ST-0193,2016-07-31,30,Junior
EMP-01519,Gregory Madden,Pharmacy Technician,ST-0193,2025-12-02,30,Senior
EMP-01520,Nicholas Wallace,Pharmacy Technician,ST-0193,2023-06-12,20,Mid
EMP-01521,Donna Shaffer,Pharmacy Technician,ST-0193,2023-08-02,25,Senior
EMP-01522,Jennifer Houston,Pharmacy Technician,ST-0193,2017-11-02,25,Mid
EMP-01523,Eric Mcneil,Pharmacy Technician,ST-0193,2025-04-24,40,Mid
EMP-01524,Mrs. Toni Avila,Pharmacy Technician,ST-0193,2017-11-17,30,Junior
EMP-01525,Mark Nelson,Pharmacy Technician,ST-0193,2019-05-08,30,Junior
EMP-01526,Michelle Fischer,Pharmacist,ST-0194,2018-09-14,25,Mid
EMP-01527,Ronnie Roberts,Pharmacist,ST-0194,2024-09-20,30,Junior
EMP-01528,Ronald Davenport,Pharmacist,ST-0194,2021-07-18,40,Senior
EMP-01529,Patrick Walker DDS,Pharmacy Technician,ST-0194,2018-12-30,35,Junior
EMP-01530,Tyler Flowers,Pharmacy Technician,ST-0194,2024-05-31,20,Senior
EMP-01531,Maxwell Roberts,Pharmacy Technician,ST-0194,2019-06-05,30,Junior
EMP-01532,Michael Sanchez Jr.,Pharmacy Technician,ST-0194,2021-02-02,35,Mid
EMP-01533,Wesley George MD,Pharmacy Technician,ST-0194,2024-07-19,35,Junior
EMP-01534,Sheena Burton,Pharmacy Technician,ST-0194,2024-06-22,20,Senior
EMP-01535,Sabrina Brooks,Pharmacy Technician,ST-0194,2026-02-28,30,Mid
EMP-01536,David Perkins,Pharmacist,ST-0195,2018-11-11,40,Mid
EMP-01537,Shawn Taylor,Pharmacist,ST-0195,2019-02-25,30,Junior
EMP-01538,Isaac Fields,Pharmacist,ST-0195,2022-06-07,35,Senior
EMP-01539,Eddie Fowler,Pharmacy Technician,ST-0195,2017-09-06,40,Junior
EMP-01540,Pamela White,Pharmacy Technician,ST-0195,2017-12-25,25,Senior
EMP-01541,Carol Morris,Pharmacy Technician,ST-0195,2021-10-02,40,Senior
EMP-01542,Melinda Turner,Pharmacy Technician,ST-0195,2022-07-17,25,Mid
EMP-01543,Kevin Morrow,Pharmacy Technician,ST-0195,2016-08-05,40,Mid
EMP-01544,Douglas Maxwell,Pharmacy Technician,ST-0195,2023-05-21,30,Junior
EMP-01545,Thomas Garcia,Pharmacist,ST-0196,2019-01-02,35,Junior
EMP-01546,Sandra Pope,Pharmacist,ST-0196,2025-11-17,35,Senior
EMP-01547,Sandra Fox,Pharmacist,ST-0196,2025-06-05,30,Senior
EMP-01548,Michaela Lang,Pharmacist,ST-0196,2023-06-23,25,Mid
EMP-01549,Billy Fuentes,Pharmacist,ST-0196,2016-09-01,40,Junior
EMP-01550,Eric Cox,Pharmacy Technician,ST-0196,2023-11-23,20,Mid
EMP-01551,Linda Gallagher,Pharmacy Technician,ST-0196,2022-03-12,20,Mid
EMP-01552,Eric Garner,Pharmacy Technician,ST-0196,2018-05-23,40,Mid
EMP-01553,Scott Thomas,Pharmacy Technician,ST-0196,2020-03-24,30,Mid
EMP-01554,Daniel Zavala,Pharmacy Technician,ST-0196,2023-08-08,40,Junior
EMP-01555,Rachel Jones,Pharmacy Technician,ST-0196,2024-08-12,35,Mid
EMP-01556,Amanda Rodriguez,Pharmacy Technician,ST-0196,2025-02-09,35,Junior
EMP-01557,Julie Kerr,Pharmacy Technician,ST-0196,2017-02-09,40,Junior
EMP-01558,Michael Webster,Pharmacist,ST-0197,2018-06-25,25,Senior
EMP-01559,Christine Santana,Pharmacist,ST-0197,2019-07-09,40,Junior
EMP-01560,Alyssa Thomas,Pharmacist,ST-0197,2021-02-03,25,Junior
EMP-01561,Hannah Martin,Pharmacist,ST-0197,2024-11-21,30,Junior
EMP-01562,Lisa Wagner,Pharmacy Technician,ST-0197,2017-07-15,20,Mid
EMP-01563,Kenneth Smith,Pharmacy Technician,ST-0197,2020-01-25,40,Mid
EMP-01564,Tracey Jackson,Pharmacy Technician,ST-0197,2025-07-06,40,Junior
EMP-01565,Nicholas Glass,Pharmacy Technician,ST-0197,2024-12-13,40,Senior
EMP-01566,Karen Wolfe,Pharmacy Technician,ST-0197,2019-07-11,40,Senior
EMP-01567,Tyler White,Pharmacy Technician,ST-0197,2022-05-30,40,Mid
EMP-01568,Mrs. Kayla Russell,Pharmacist,ST-0198,2021-09-20,25,Mid
EMP-01569,Brian Taylor,Pharmacy Technician,ST-0198,2022-07-09,40,Mid
EMP-01570,Kristin Williams,Pharmacy Technician,ST-0198,2021-12-15,35,Junior
EMP-01571,James Bryant DDS,Pharmacist,ST-0199,2023-12-05,30,Senior
EMP-01572,Jason Mercer,Pharmacist,ST-0199,2023-08-28,35,Mid
EMP-01573,Benjamin Randall,Pharmacist,ST-0199,2024-06-19,30,Mid
EMP-01574,Holly Smith,Pharmacist,ST-0199,2024-09-26,40,Mid
EMP-01575,Jennifer Mills,Pharmacy Technician,ST-0199,2017-10-27,40,Mid
EMP-01576,James Neal,Pharmacy Technician,ST-0199,2018-02-08,35,Junior
EMP-01577,Stephanie Jackson,Pharmacy Technician,ST-0199,2022-07-25,40,Mid
EMP-01578,Gina Larson,Pharmacy Technician,ST-0199,2023-04-03,30,Mid
EMP-01579,Ryan Hardy,Pharmacy Technician,ST-0199,2021-02-10,40,Junior
EMP-01580,Pamela Wheeler,Pharmacist,ST-0200,2023-03-08,40,Junior
EMP-01581,Melvin Clements,Pharmacist,ST-0200,2024-08-13,30,Junior
EMP-01582,Brittany Gibson,Pharmacist,ST-0200,2018-06-15,30,Mid
EMP-01583,Jonathan Fuller,Pharmacist,ST-0200,2018-08-31,20,Mid
EMP-01584,Oscar Greer,Pharmacy Technician,ST-0200,2024-11-06,40,Junior
EMP-01585,Valerie Reyes,Pharmacy Technician,ST-0200,2021-12-08,40,Mid
EMP-01586,Marco Davis,Pharmacy Technician,ST-0200,2017-09-04,40,Junior
EMP-01587,Kelly Vasquez,Pharmacy Technician,ST-0200,2024-04-20,25,Junior
EMP-01588,Matthew Henry,Pharmacy Technician,ST-0200,2020-10-28,20,Junior
EMP-01589,Rhonda Fernandez,Pharmacy Technician,ST-0200,2016-09-03,40,Senior
EMP-01590,Amanda Jordan,Pharmacy Technician,ST-0200,2018-05-27,40,Mid
EMP-01591,Ernest Bennett,Pharmacy Technician,ST-0200,2024-03-12,25,Junior
EMP-01592,Christopher Hopkins,Pharmacist,ST-0201,2021-07-13,30,Junior
EMP-01593,Carly Jordan,Pharmacist,ST-0201,2021-09-09,35,Mid
EMP-01594,Katherine Rodriguez,Pharmacist,ST-0201,2024-09-20,30,Mid
EMP-01595,Melissa Armstrong,Pharmacist,ST-0201,2024-06-21,40,Mid
EMP-01596,Brooke Brown,Pharmacist,ST-0201,2020-11-08,30,Senior
EMP-01597,Wesley Jensen MD,Pharmacy Technician,ST-0201,2021-03-19,40,Junior
EMP-01598,Alfred Williams,Pharmacy Technician,ST-0201,2022-08-10,30,Mid
EMP-01599,Patrick Johnson,Pharmacy Technician,ST-0201,2022-03-07,40,Senior
EMP-01600,Jeffrey Braun,Pharmacy Technician,ST-0201,2023-05-20,25,Mid
EMP-01601,Matthew Wright,Pharmacy Technician,ST-0201,2021-09-07,35,Mid
EMP-01602,Susan Jones,Pharmacy Technician,ST-0201,2021-07-24,25,Senior
EMP-01603,Christopher Ryan,Pharmacy Technician,ST-0201,2017-01-04,40,Senior
EMP-01604,Scott Bradley,Pharmacist,ST-0202,2023-07-17,40,Mid
EMP-01605,Michael Chapman,Pharmacist,ST-0202,2021-10-04,30,Mid
EMP-01606,James Armstrong,Pharmacist,ST-0202,2024-09-06,25,Mid
EMP-01607,Michael Rogers,Pharmacist,ST-0202,2024-12-05,25,Mid
EMP-01608,Mary Jackson,Pharmacy Technician,ST-0202,2021-06-21,25,Junior
